88.156,5.51758E-10
92.971,6.47467E-10
103.177,7.51898E-10
114.612,8.62984E-10
129.5,9.80495E-10
148.227,1.11202E-09
166.013,1.24352E-09
189.26,1.38675E-09
207.319,1.53011E-09
231.959,1.68695E-09
251.762,1.85312E-09
