112.987,8.45264E-10
176.82,1.33623E-09
120.431,9.48004E-10
131.847,1.04427E-09
143.758,1.13925E-09
161.627,1.24146E-09
192.618,1.4624E-09
205.872,1.56512E-09
224.296,1.69056E-09
244.334,1.81084E-09
99.709,7.77588E-10
96.665,7.01035E-10
89.728,6.22578E-10
86.484,5.46716E-10
86.565,4.82202E-10
87.910,4.25359E-10
90.881,3.642E-10
91.164,3.11399E-10
88.021,2.6178E-10
88.627,2.16897E-10
